row_idx,year,n_terms,dkl,survived_5y,total_competitors,live_competitors,share_neighbors_alive
501897,2005,41,-0.104801839617787,false,1,1,1.0
1032969,2019,10,0.08059190623426638,false,0,0,0.0
993121,2018,21,-0.03440050652098492,true,114,64,0.5614035087719298
293168,2002,50,-0.14575184848721445,false,0,0,0.0
290014,2002,47,-0.48371557121765196,true,0,0,0.0
880105,2016,91,0.11399394145139663,false,19,4,0.21052631578947367
553711,2005,25,-0.06311576287790022,false,2,0,0.0
774129,2014,9,0.6338550419560534,false,51,26,0.5098039215686274
670336,2011,14,-0.056007969128505586,false,447,244,0.5458612975391499
506403,2005,4,-0.14784258529198002,false,5,4,0.8
116372,1995,18,0.01472565309506102,true,6,6,1.0
819071,2015,336,-0.03800778931922011,false,1,1,1.0
521551,2005,28,0.2501864812982175,false,0,0,0.0
822751,2015,9,-0.09371841373324408,false,4,3,0.75
679357,2011,184,0.009926545493364358,true,5,2,0.4
483362,2004,95,0.0892226602374202,true,9,7,0.7777777777777778
439446,2000,22,-0.030064362146510426,false,0,0,0.0
958345,2018,58,0.00910634436392499,false,22,3,0.13636363636363635
433611,2010,13,-0.0783960919266038,false,1,0,0.0
439260,2000,16,-0.1803309339469994,true,0,0,0.0
654535,2011,10,-0.10157980693320479,false,0,0,0.0
78330,1994,82,0.1410403770200137,true,4,3,0.75
257760,2000,15,-0.15926504361326455,true,3,3,1.0
574512,2012,6,-0.036264678357216695,false,0,0,0.0
759449,2014,107,-0.06522456189567638,false,6,6,1.0
474926,2003,29,-0.17875301214375128,true,0,0,0.0
390359,2008,22,-0.18072483056497468,false,0,0,0.0
946175,2017,493,0.1287819120197118,false,2,0,0.0
861873,2016,14,-0.15454954656695818,true,0,0,0.0
293463,2002,21,-0.089751485851024,true,0,0,0.0
663344,2011,45,-0.1302646425395526,true,5,4,0.8
277102,2001,102,1.0849750269408118,true,1055,1051,0.9962085308056872
261768,2000,149,-0.07927009802159013,false,1,0,0.0
914877,2017,8,-0.3633113139934121,false,10,4,0.4
1038238,2019,266,0.11933603219451117,false,7,3,0.42857142857142855
661658,2011,3,-0.04900557843224451,true,192,110,0.5729166666666666
105418,1995,22,-0.21403492105038247,true,0,0,0.0
401548,2009,9,-0.12874759884553733,true,1,1,1.0
163265,1997,11,-0.23913720101251634,true,1,1,1.0
36570,1992,3,-0.37406256476538946,true,48,24,0.5
135136,1996,39,0.15466074745780745,true,7,7,1.0
714050,2012,15,0.3912486011223164,false,1,0,0.0
105246,1995,11,-0.2808038191207851,false,4,0,0.0
195309,1998,19,-0.405511727636755,true,0,0,0.0
655993,2011,19,-0.041932476399006546,true,64,32,0.5
570451,2010,183,-0.0653329610414417,false,0,0,0.0
240437,2000,11,-0.18309633756604704,false,0,0,0.0
982012,2018,13,0.44203293766352303,false,1,0,0.0
79011,1994,9,0.25609894749840034,true,1,1,1.0
121808,1996,109,0.14127574116412367,true,0,0,0.0
995165,2018,181,-0.015202841477245599,false,3,0,0.0
740950,2013,12,0.08146029458441184,true,1,1,1.0
1004198,2018,72,-0.1009383636271508,false,1,0,0.0
896463,2016,373,-0.06854035510376866,false,0,0,0.0
950858,2017,38,-0.1931795201154589,false,0,0,0.0
947298,2017,16,0.21674191728372705,false,0,0,0.0
348825,2007,29,0.04753856220493358,false,0,0,0.0
224811,1999,3,-0.11238825466048752,true,16,9,0.5625
780201,2014,57,-0.03882407367199914,false,117,81,0.6923076923076923
668682,2011,15,-0.1615869283556215,false,2,0,0.0
284971,2001,19,-0.035697511612194255,false,0,0,0.0
165780,1997,40,0.08061718351580272,true,1,1,1.0
533273,2006,5,0.2892757346429997,true,685,442,0.6452554744525547
458888,2002,145,0.08600022402075158,true,0,0,0.0
949382,2017,41,-0.09325293467774554,true,292,142,0.4863013698630137
65407,1993,277,-0.024316701153387577,false,0,0,0.0
501312,2005,18,-0.1979494128313961,false,0,0,0.0
158302,1997,44,-0.16474635959680484,false,0,0,0.0
742570,2013,10,0.01523117195437429,false,0,0,0.0
665917,2011,156,0.17003931769430025,true,2,0,0.0
91037,1995,23,-0.14873847873215684,false,1,0,0.0
600436,2017,116,-0.14554066362419338,false,0,0,0.0
316726,2004,3,0.09941347757525776,true,11,2,0.18181818181818182
461069,2003,5,0.1148121630484864,true,10,8,0.8
232650,1999,15,-0.10842861405521109,true,0,0,0.0
611340,2018,59,0.0006092173205498597,true,0,0,0.0
742131,2013,42,0.027130404819600606,true,0,0,0.0
992920,2018,81,-0.22648843401640306,false,3,0,0.0
171718,1997,7,0.05355441227906077,true,1,1,1.0
311489,2003,8,-0.2780787651874572,false,2,1,0.5
1064296,2019,14,-0.1059566769810143,true,0,0,0.0
230357,1999,38,-0.14301873839491108,true,1,1,1.0
944716,2017,22,0.09303426183083818,false,1,0,0.0
1038295,2019,13,0.20582591246265203,true,0,0,0.0
320222,2005,38,0.4218539861739541,true,5,4,0.8
93292,1995,20,-0.0740158811218361,true,15,10,0.6666666666666666
391562,2008,71,0.004059080172872598,true,0,0,0.0
32459,1992,15,0.3513301005117295,true,0,0,0.0
638580,2010,15,0.0271258795458289,true,32,21,0.65625
803672,2015,455,-0.04037175992378517,false,0,0,0.0
762251,2014,18,0.1778303636890719,true,20,10,0.5
270805,2001,13,-0.17943849852478877,true,0,0,0.0
741876,2013,24,-0.2593315840347463,false,1,0,0.0
356535,2007,28,-0.11420449318052395,true,11,8,0.7272727272727273
186722,1998,14,-0.04309459812010363,false,0,0,0.0
61868,1993,7,-0.2530352080763354,false,2,2,1.0
694549,2012,17,0.06553691732354938,false,30,21,0.7
1067392,2019,19,-0.08527307824248265,true,1,1,1.0
413080,2009,10,0.019152183961441693,true,39,26,0.6666666666666666
476571,2003,5,-0.09963017139198804,true,0,0,0.0
948406,2017,13,0.23941693600446623,true,19,10,0.5263157894736842
520074,2005,74,-0.30532309478833763,false,0,0,0.0
688912,2012,9,-0.24025965033926866,true,3,3,1.0
1009338,2018,16,-0.19132078662737317,false,1,0,0.0
724644,2013,11,-0.4055494241309736,true,0,0,0.0
582487,2013,422,-0.12106504749362257,false,2,0,0.0
754170,2013,10,-0.008454299206434257,true,2,1,0.5
961372,2018,18,0.008590392131527125,false,2,1,0.5
316190,2004,60,-0.207231846934671,false,0,0,0.0
771905,2014,35,0.08572669106339958,true,5,4,0.8
402832,2009,29,0.05954992990552732,true,1,0,0.0
981667,2018,50,0.08150912046130276,false,0,0,0.0
809295,2015,36,-0.2097846446737317,true,0,0,0.0
985563,2018,27,0.016095912994777528,false,1,0,0.0
253137,2000,145,-0.07595895444718792,false,2,0,0.0
1032776,2019,37,0.05149063975402246,true,1,1,1.0
560580,2007,152,-0.08751829638101505,false,2,0,0.0
572237,2011,79,0.0502147664906909,false,0,0,0.0
413454,2009,6,-0.036107886680118106,true,1145,699,0.6104803493449782
223096,1999,51,-0.15915265169738468,true,1,0,0.0
958671,2018,40,-0.11126529585504041,false,0,0,0.0
1435,1990,13,1.487139332562255,true,1,0,0.0
466174,2003,26,0.06151388213177533,true,0,0,0.0
845659,2015,39,0.16304567143435023,true,1,0,0.0
410122,2009,3,-0.2358529259663138,true,728,429,0.5892857142857143
166081,1997,11,0.0795047577758119,false,0,0,0.0
604166,2017,2071,-0.01602207972172298,false,7,0,0.0
543590,2006,4,-0.38615721470820574,true,65,49,0.7538461538461538
239606,2000,17,0.012890833927934331,true,2,2,1.0
912956,2017,16,-0.00823558512351319,false,1,0,0.0
950860,2017,24,0.16312277554284638,true,1,1,1.0
126674,1996,11,-0.15010521087317308,false,0,0,0.0
860054,2016,63,0.022523356562623498,true,0,0,0.0
382760,2008,15,-0.01770162871175618,true,9,7,0.7777777777777778
820506,2015,400,-0.09204145131653085,false,25,9,0.36
784045,2014,45,0.08138413194636573,true,1,0,0.0
700486,2012,31,0.02921288671229494,false,3,2,0.6666666666666666
28135,1991,9,0.2158422901923469,false,0,0,0.0
926861,2017,7,-0.10332491910094355,true,262,118,0.45038167938931295
1037186,2019,3,0.03091153670822422,true,30,13,0.43333333333333335
467269,2003,3,0.011568297368088842,true,696,424,0.6091954022988506
115121,1995,7,-0.3819112244994871,false,0,0,0.0
690583,2012,63,0.0798258481305325,false,1,0,0.0
140281,1996,17,0.06191572918311472,true,2,1,0.5
227747,1999,24,0.034783122130184196,false,0,0,0.0
1016660,2019,44,-0.16933422189122638,false,47,17,0.3617021276595745
324838,2009,5,0.054680957914582606,true,1,1,1.0
279654,2001,55,-0.08431012427625273,false,2,0,0.0
487926,2004,8,-0.3292851555155707,true,0,0,0.0
250040,2000,36,0.014891271365849335,true,0,0,0.0
102546,1995,13,-0.018576467174270306,true,0,0,0.0
625925,2010,65,-0.09446911134139047,true,3,1,0.3333333333333333
744382,2013,7,-0.011555294827188867,false,10,5,0.5
81450,1994,99,0.005587158746934495,false,3,2,0.6666666666666666
383476,2008,5,0.01199046880015242,true,7,4,0.5714285714285714
578379,2012,16,0.041289631176955055,false,0,0,0.0
10659,1990,3,-0.20506861644303598,false,15,3,0.2
755463,2013,37,0.12729744617983307,true,47,23,0.48936170212765956
253881,2000,45,-0.050114187975669466,true,4,4,1.0
415888,2009,34,0.009938436366336845,true,0,0,0.0
463673,2003,16,-0.22016044150887737,true,0,0,0.0
647506,2011,23,-0.08825046219425392,true,0,0,0.0
378592,2008,25,-0.12380496940131724,false,0,0,0.0
558313,2007,35,0.011982460981823984,false,0,0,0.0
1021710,2019,21,0.35594500457005385,true,1,0,0.0
913030,2017,86,0.13258800227761824,true,0,0,0.0
634697,2010,20,-0.06436193353208797,true,4,2,0.5
114890,1995,78,-0.1471530663150773,false,0,0,0.0
456515,2002,33,-0.20022366835276273,true,70,21,0.3
931160,2017,1901,-0.136190398462674,false,0,0,0.0
1035602,2019,71,0.1673207587708676,false,1,0,0.0
540672,2006,14,0.015863984508892592,true,22,19,0.8636363636363636
765036,2014,7,-0.07449165793936707,true,0,0,0.0
467043,2003,7,-0.4060573018441218,false,2,0,0.0
468490,2003,119,0.23334050397584516,false,0,0,0.0
890572,2016,53,-0.11143867317385237,true,1,1,1.0
646406,2011,31,-0.107595339294563,true,1,0,0.0
782670,2014,13,0.06593276715734575,false,0,0,0.0
117507,1995,19,-0.19179583035116377,true,1,1,1.0
161671,1997,26,-0.21446291615991875,true,3,2,0.6666666666666666
989427,2018,28,0.09501128335475872,false,0,0,0.0
614016,2018,613,0.12761405814200577,false,1,0,0.0
290285,2002,6,0.28137801680071295,true,0,0,0.0
981335,2018,32,-0.17454865283954657,false,45,10,0.2222222222222222
990318,2018,379,-0.12013524295791722,false,0,0,0.0
992985,2018,29,0.00267839823059024,false,0,0,0.0
1023185,2019,13,-0.04398723077917488,true,0,0,0.0
452646,2002,3,-0.1702878132388168,true,0,0,0.0
91972,1995,16,-0.13896142699128688,true,1,0,0.0
829149,2015,51,-0.19976724605188068,true,3,3,1.0
956815,2017,20,-0.32713765710105136,false,13,1,0.07692307692307693
445491,2001,14,0.037764551446434425,true,0,0,0.0
131144,1996,30,0.10679050930499301,true,0,0,0.0
93293,1995,67,-0.1068148836479983,false,0,0,0.0
163313,1997,9,-0.2297146933268035,false,6,3,0.5
269431,2001,13,0.029589510951618436,false,0,0,0.0
27587,1991,26,-0.1693032216098489,true,0,0,0.0
950700,2017,81,0.483741742376254,true,5,3,0.6
700178,2012,14,-0.19981312879767188,true,391,193,0.4936061381074169
820735,2015,29,-0.23679687233570146,true,0,0,0.0
960900,2018,21,-0.07889381854159261,false,1,0,0.0
598475,2016,607,0.08507838032080528,false,1,0,0.0
762386,2014,155,-0.20573299881210882,false,66,31,0.4696969696969697
42992,1992,104,-0.03820231095374904,true,1,1,1.0
572779,2011,228,-0.12211593707711232,false,1,0,0.0
1059991,2019,434,-0.06898702001727841,false,0,0,0.0
253591,2000,396,-0.12723820084453186,true,2,0,0.0
497812,2004,88,-0.07738078546281191,true,0,0,0.0
600661,2016,120,0.20358205769881543,true,1,0,0.0
1040868,2019,172,0.10486770716220128,false,1,0,0.0
306322,2003,19,-0.0008598917981297305,true,0,0,0.0
180350,1997,22,-0.09268613931764769,false,0,0,0.0
603881,2017,12,-0.03500900187403566,false,1,0,0.0
480093,2004,13,0.185974598433849,false,0,0,0.0
179867,1997,18,-0.24775173446719734,false,1,0,0.0
846918,2015,32,0.037406996486724076,true,1,1,1.0
212655,1999,68,-0.11446401768729686,true,0,0,0.0
617324,2019,70,0.03895403489615168,false,1,0,0.0
869399,2016,9,0.08219518724818897,true,1,1,1.0
246623,2000,217,-0.09965346824083454,false,17,0,0.0
606156,2017,63,-0.12155070822368241,false,0,0,0.0
977698,2018,56,-0.13289275961605718,false,1,0,0.0
100058,1995,51,0.16406597118861566,true,1,1,1.0
244338,2000,48,0.23491887656649446,true,0,0,0.0
3148,1990,3,0.4659830099350195,false,203,101,0.4975369458128079
849508,2015,71,-0.11215052468433928,false,0,0,0.0
656596,2011,35,0.33489916578171197,false,0,0,0.0
361894,2007,61,0.05382986730037542,false,1,1,1.0
562971,2008,17,0.045974445393259344,false,0,0,0.0
788937,2014,23,0.0924302685108831,false,2,0,0.0
898677,2016,17,0.16794779509313162,true,3,3,1.0
447713,2001,18,0.16274076082254396,true,16,11,0.6875
121169,1996,20,-0.018166085530060272,true,1,1,1.0
557143,2006,217,0.06805505375708876,false,0,0,0.0
894339,2016,36,0.18894064897996188,false,3,0,0.0
436422,2007,18,0.14119783289782006,false,2,0,0.0
35588,1992,15,0.3590581379336726,true,1,0,0.0
1046653,2019,42,-0.0644704706477004,false,1,0,0.0
459339,2002,130,0.14672551555098945,true,1,1,1.0
165555,1997,11,-0.12068158744830182,true,6,5,0.8333333333333334
141602,1996,19,-0.17456919856162756,false,0,0,0.0
809937,2015,11,0.14858892263476076,true,0,0,0.0
917935,2017,75,-0.10171591219179676,false,15,4,0.26666666666666666
106333,1995,11,-0.26086448393716744,false,0,0,0.0
248571,2000,15,-0.08797004981422951,true,1,0,0.0
720506,2013,25,-0.016023981968807277,true,1,0,0.0
501365,2005,11,-0.03426348586056793,false,136,70,0.5147058823529411
1055208,2019,131,-0.2171365427178511,false,0,0,0.0
109412,1995,11,0.03866181784003331,true,0,0,0.0
412945,2009,37,-0.04114338853643673,true,1,1,1.0
447266,2001,59,0.03525888730807214,true,3,3,1.0
880553,2016,7,-0.05476465326888391,false,15,12,0.8
892898,2016,16,0.07771322944079095,false,0,0,0.0
219479,1999,53,-0.04070291485249733,false,0,0,0.0
113093,1995,23,0.11879349831890007,false,2,1,0.5
376363,2008,33,0.15396322173267585,true,1,1,1.0
1061213,2019,130,-0.030688738872184373,true,3,2,0.6666666666666666
421575,2009,89,-0.08286230124476557,true,3,3,1.0
673561,2011,199,-0.1935782897347087,true,0,0,0.0
189128,1998,17,0.02133903689835215,false,3,1,0.3333333333333333
553281,2005,123,0.06936972112174855,false,0,0,0.0
549036,2004,74,0.06391138078531,true,2,1,0.5
449642,2002,134,-0.19022542559597966,true,0,0,0.0
132725,1996,77,-0.03237002239184861,false,0,0,0.0
1053068,2019,26,-0.14879642294292772,false,1,0,0.0
158446,1997,60,-0.23584270594821,false,1,0,0.0
382433,2008,8,0.22853951413863083,true,2,2,1.0
419982,2009,149,-0.0014788669215763939,false,0,0,0.0
164665,1997,10,-0.6102563967539529,true,0,0,0.0
402703,2009,19,0.461702568564359,true,557,370,0.6642728904847397
720741,2013,15,0.20182644731498112,true,0,0,0.0
712981,2012,28,0.26028297583373927,true,0,0,0.0
524141,2005,174,0.03966165631092178,true,0,0,0.0
172538,1997,27,-0.19430958073004145,true,2,2,1.0
535289,2006,25,0.11420117995885715,true,3,3,1.0
813100,2015,26,-0.14354233684027573,false,0,0,0.0
849310,2015,121,-0.09852833222457358,false,16,5,0.3125
836210,2015,86,-0.03482106708412136,false,2,1,0.5
195088,1998,11,-0.09187798074670184,true,2,2,1.0
791623,2014,117,-0.08564238161841065,false,0,0,0.0
1009601,2018,84,-0.033058983326318625,true,0,0,0.0
46996,1992,10,0.5333006135588851,false,0,0,0.0
680571,2011,12,-0.050026195358158,true,112,62,0.5535714285714286
22482,1991,6,0.13224726082967297,false,0,0,0.0
521249,2005,51,-0.09121892117445274,true,0,0,0.0
325458,2011,14,0.14539295470264513,true,0,0,0.0
35995,1992,11,0.025405678091213524,false,0,0,0.0
165384,1997,5,-0.06278083756761887,true,3,3,1.0
716647,2012,106,-0.11141347784515165,false,0,0,0.0
796277,2014,36,-0.18734293070634767,true,0,0,0.0
612478,2018,234,-0.10414218279618881,false,9,0,0.0
885256,2016,69,0.5729059932895151,true,0,0,0.0
700065,2012,33,0.038784143639024826,true,0,0,0.0
481400,2004,8,0.30131131173917325,true,8,8,1.0
49293,1993,5,0.12858830813303168,true,10,7,0.7
65462,1993,29,-0.11306095331698085,true,1,1,1.0
965441,2018,44,-0.13478201527120692,false,0,0,0.0
467096,2003,22,-0.29174491155458426,true,1,1,1.0
81896,1994,16,-0.2672907097393331,false,0,0,0.0
421633,2009,8,-0.3263233868218389,true,5,5,1.0
92748,1995,7,-0.21652915786079685,false,3,2,0.6666666666666666
193136,1998,11,-0.31890997580057423,false,0,0,0.0
222610,1999,17,0.047980829271780046,true,3,1,0.3333333333333333
1057058,2019,6,0.033491060329650324,true,2,1,0.5
76510,1994,6,0.23531039407804233,false,0,0,0.0
925068,2017,7,0.28217544905256187,false,1,1,1.0
715451,2012,22,0.05058643302611454,true,13,6,0.46153846153846156
538714,2006,34,-0.03634325769938007,true,48,27,0.5625
52907,1993,19,-0.00256594310575764,true,3,1,0.3333333333333333
914676,2017,5,0.00007702330077563602,true,2,1,0.5
324308,2008,56,0.1218663881530393,false,1,0,0.0
766663,2014,27,-0.20905237779499508,false,8,8,1.0
955619,2017,27,0.07101651108060825,false,0,0,0.0
789092,2014,22,-0.20748364981284517,true,1,1,1.0
607542,2018,68,0.10257302858922657,false,0,0,0.0
251926,2000,25,-0.04870513631996065,true,1,0,0.0
877711,2016,28,0.01763920914411443,false,0,0,0.0
573296,2011,98,-0.11002020771338739,false,0,0,0.0
366009,2007,48,0.03207841373662923,true,0,0,0.0
337931,2007,13,-0.05159989549316091,false,0,0,0.0
120675,1996,30,0.028560426105260994,true,1,1,1.0
1039525,2019,78,-0.2577623136278504,false,0,0,0.0
229292,1999,7,-0.21832437457290776,true,0,0,0.0
12694,1990,6,0.010366116601696618,false,12,7,0.5833333333333334
139238,1996,20,-0.07855824171138437,false,0,0,0.0
89106,1994,24,-0.06012429873393721,false,0,0,0.0
291636,2002,19,-0.3066340351804415,false,1,0,0.0
796463,2014,5,0.32884418150150996,false,25,13,0.52
741856,2013,25,0.1376022403267294,true,0,0,0.0
556526,2006,21,0.04682649256133864,false,2,0,0.0
1057073,2019,7,0.6046757757316756,true,8,4,0.5
1038427,2019,3,0.13141576432426572,false,110,52,0.4727272727272727
812200,2015,27,0.16682403425770076,true,0,0,0.0
405585,2009,87,-0.08539670680710065,false,1,0,0.0
134120,1996,15,-0.1471735580682756,true,5,4,0.8
644144,2010,84,-0.2813246309340691,true,3,1,0.3333333333333333
828513,2015,5,-0.0038357626459388783,false,13,5,0.38461538461538464
431415,2010,46,-0.05977962777612955,true,41,27,0.6585365853658537
730685,2013,3,0.5428782096023896,true,91,50,0.5494505494505495
420300,2009,68,0.00022870983278444612,false,0,0,0.0
264606,2000,15,0.1455742835807632,true,0,0,0.0
68561,1993,6,-0.22407628690184112,true,0,0,0.0
363723,2007,82,-0.26354836057397346,true,31,30,0.967741935483871
98012,1995,77,-0.1937846959338021,true,1,1,1.0
45951,1992,153,0.06178798554658149,true,6,4,0.6666666666666666
327920,2006,15,-0.14642308950527472,true,0,0,0.0
780166,2014,22,-0.06085959245383954,false,1,1,1.0
755723,2013,11,-0.06247198620927641,true,0,0,0.0
286028,2001,70,-0.05298634112856426,true,0,0,0.0
579871,2013,130,0.5880746991241068,false,9,5,0.5555555555555556
975975,2018,51,-0.16713029693774395,false,3,1,0.3333333333333333
178760,1997,9,-0.25583146110343513,true,8,4,0.5
65331,1993,8,0.3697785490902543,false,1,1,1.0
399222,2009,26,0.12026402138428072,false,0,0,0.0
950077,2017,33,-0.0734731267675226,false,93,50,0.5376344086021505
587198,2014,61,-0.18946645858166145,false,2,0,0.0
497249,2004,12,0.03414658767659162,true,0,0,0.0
100445,1995,14,0.06379993054890498,false,0,0,0.0
153648,1997,8,0.24902966766811652,true,0,0,0.0
945680,2017,50,0.04115687418428582,true,0,0,0.0
121716,1996,178,0.12734074668421513,true,50,16,0.32
747763,2013,41,0.008744639862154457,true,0,0,0.0
573728,2011,81,0.03604303409604981,false,0,0,0.0
319893,2005,6,0.336420949100539,true,5,3,0.6
1041189,2019,112,-0.1369738540932941,false,0,0,0.0
767057,2014,18,-0.0394727451307233,true,2,1,0.5
686768,2012,33,0.17319186222535254,true,0,0,0.0
341304,2007,95,-0.2003349340085956,true,10,10,1.0
693077,2012,127,0.09335119619551069,true,6,6,1.0
810378,2015,71,-0.09124917833830137,true,153,40,0.26143790849673204
566183,2009,63,-0.09326307275400936,false,0,0,0.0
55092,1993,4,-0.055090093576662724,true,1,1,1.0
99026,1995,6,-0.4463157771136075,false,0,0,0.0
272577,2001,13,-0.09759904947261155,false,0,0,0.0
735675,2013,34,-0.13424046336244277,true,0,0,0.0
855936,2016,69,0.09360088269280453,false,0,0,0.0
788159,2014,19,0.039019986216374036,false,0,0,0.0
714433,2012,10,0.48833528572706175,false,131,64,0.48854961832061067
893069,2016,16,-0.04266335865373083,false,0,0,0.0
338545,2007,10,-0.2491321058381919,true,0,0,0.0
454852,2002,5,-0.1507858813806333,true,0,0,0.0
925669,2017,21,-0.2579909311465496,true,13,7,0.5384615384615384
867971,2016,31,-0.15884987627721703,true,44,28,0.6363636363636364
447804,2001,14,0.21409743627456912,true,1,1,1.0
647023,2011,52,0.16590839443986916,true,1,1,1.0
780476,2014,4,0.03436031861145228,false,0,0,0.0
948345,2017,158,-0.010431745148954619,false,3,2,0.6666666666666666
81156,1994,5,-0.7134522955292812,false,102,47,0.46078431372549017
799858,2014,5,-0.2133659143348794,false,602,266,0.4418604651162791
726993,2013,263,-0.2528720953842094,true,23,21,0.9130434782608695
478950,2004,15,0.22468920220172706,false,21,11,0.5238095238095238
724009,2013,12,-0.19602752662337242,true,0,0,0.0
644071,2010,26,0.08874940882631588,true,0,0,0.0
50270,1993,7,0.1017933404846616,true,3,2,0.6666666666666666
612436,2018,119,0.16233848909439175,false,2,0,0.0
1001724,2018,50,0.33978565147323625,true,16,11,0.6875
663926,2011,30,0.04406589049675125,true,0,0,0.0
434662,2010,5,0.0019375778330399385,true,1208,731,0.6051324503311258
397205,2008,18,0.1504705783683713,false,487,204,0.4188911704312115
369194,2008,115,-0.032997666047181795,true,0,0,0.0
737485,2011,14,0.18164259509722758,false,456,268,0.5877192982456141
359754,2007,25,-0.30708941354630426,true,0,0,0.0
456320,2002,18,-0.22215636085260648,false,0,0,0.0
71675,1994,200,-0.043922216893181876,false,0,0,0.0
595559,2016,292,0.03773282323850191,false,0,0,0.0
142737,1996,25,0.1868980869168695,false,12,4,0.3333333333333333
702768,2012,41,0.12420090482322177,false,0,0,0.0
353784,2007,11,-0.26127130903688656,true,0,0,0.0
501373,2005,13,0.05133537989024983,true,0,0,0.0
1067588,2019,5,0.31591459669922806,false,0,0,0.0
851493,2016,20,0.015319122669189333,true,2,2,1.0
209502,1999,25,-0.08101363932823702,true,0,0,0.0
531780,2006,21,-0.16522418767997937,false,4,3,0.75
904213,2017,23,-0.146603180737233,false,3,0,0.0
822989,2015,10,0.3186394229885581,true,0,0,0.0
976885,2018,6,0.11534451399667134,true,0,0,0.0
703302,2012,34,-0.018376178640806984,true,11,11,1.0
764307,2014,68,0.033773812679243065,true,4,4,1.0
1021019,2019,18,-0.15093877901819042,false,1,0,0.0
915631,2017,205,-0.04371462031941853,false,0,0,0.0
151754,1997,10,-0.23177719791760687,true,0,0,0.0
466818,2003,45,-0.05590564801154496,false,0,0,0.0
1004034,2018,29,0.02215454382309545,true,0,0,0.0
183796,1998,3,-0.462295053678373,false,11,4,0.36363636363636365
1027590,2019,13,-0.10643152271404954,false,0,0,0.0
503508,2005,71,-0.020466071616600523,false,0,0,0.0
501331,2005,36,-0.10988618102757552,true,2,2,1.0
879572,2016,65,-0.18604064098447815,true,5,4,0.8
644189,2010,38,0.4834370964100536,true,0,0,0.0
629141,2010,11,-0.048338027469257305,true,1,1,1.0
759303,2014,14,-0.2001258788765199,true,0,0,0.0
335799,2007,241,0.010246966580015116,false,0,0,0.0
1035528,2019,6,-0.007376201773108271,false,55,16,0.2909090909090909
419239,2009,12,0.004201433847367042,false,3,3,1.0
518950,2005,13,0.08917555112923736,false,0,0,0.0
521076,2005,10,0.228788462782469,false,250,139,0.556
393805,2008,27,0.3213150782401364,true,0,0,0.0
599553,2016,317,-0.017591247894096718,false,7,1,0.14285714285714285
899517,2016,3,-0.017213429045083828,false,1053,493,0.4681861348528015
508735,2005,21,-0.19832958607932927,true,0,0,0.0
736869,2013,19,0.055905648945798525,true,0,0,0.0
485240,2004,6,0.21424808574050314,true,5,5,1.0
665675,2011,39,-0.0031528690176774177,true,4,3,0.75
45773,1992,5,-0.4513763148037233,true,38,22,0.5789473684210527
916384,2017,39,0.02400098110340121,false,0,0,0.0
200331,1998,35,-0.04996480520983759,false,0,0,0.0
237630,2000,12,0.2847279573974193,true,5,4,0.8
482255,2004,17,-0.4801500113462529,true,2,1,0.5
549568,2003,18,-0.15963626696249555,false,0,0,0.0
490218,2004,13,-0.251348701962975,false,1,0,0.0
129920,1996,22,0.6207585786266305,true,0,0,0.0
2382,1990,12,0.8832744590496695,false,0,0,0.0
189688,1998,221,-0.18337652114436498,true,1,1,1.0
1042853,2019,5,0.12851658468484572,false,16,6,0.375
915367,2017,35,-0.031003964587360322,false,2,0,0.0
72498,1994,28,0.30148701560610736,false,0,0,0.0
525140,2005,37,0.002271542102541879,true,2,1,0.5
230709,1999,22,0.3333885556644205,true,4,4,1.0
658049,2011,13,-0.13013202405524282,false,26,14,0.5384615384615384
280231,2001,9,0.04902083752976427,true,1,1,1.0
646150,2011,66,0.05996293613666204,true,23,14,0.6086956521739131
898398,2016,17,-0.17885888024782304,true,41,15,0.36585365853658536
112085,1995,117,0.2517690324919095,true,8,6,0.75
361695,2007,245,0.0866205417515955,true,1,1,1.0
396452,2008,6,0.15861768847720548,true,1198,718,0.5993322203672788
167199,1997,22,0.043002352539264876,false,1,0,0.0
926032,2017,17,-0.04127455836294125,true,1,1,1.0
365380,2007,19,-0.06755598815189856,true,1,1,1.0
1008218,2018,1514,-0.15848946990884505,true,1,1,1.0
620167,2019,914,-0.32877897788547994,true,1,1,1.0
961897,2018,31,-0.10838087129452134,false,469,177,0.3773987206823028
909950,2017,4,0.3645977853856941,true,1,1,1.0
576628,2012,1969,-0.04656410466802097,false,2,2,1.0
36070,1992,13,0.06176761973829681,false,3,3,1.0
788478,2014,13,-0.11037999887403771,false,0,0,0.0
1060356,2019,47,0.1257052029561727,false,4,0,0.0
191704,1998,33,-0.21230515028701102,false,1,0,0.0
584070,2014,152,-0.028357908145491884,false,1,0,0.0
793791,2014,90,0.09367435982694694,false,3,2,0.6666666666666666
190127,1998,29,0.1009247850759385,false,1,1,1.0
257964,2000,39,-0.031105603510390267,true,3,2,0.6666666666666666
145102,1996,7,-0.024863573723596488,false,3,1,0.3333333333333333
818982,2015,7,-0.21778849268067635,false,3,3,1.0
357031,2007,26,-0.1888334573140833,true,0,0,0.0
176308,1997,32,-0.015776775395210052,false,0,0,0.0
816840,2015,141,-0.09212452737481414,false,1,0,0.0
472694,2003,73,0.11520577458228587,false,4,4,1.0
214005,1999,41,0.028144249769387564,true,2,0,0.0
1034233,2019,40,-0.07063339411839564,true,0,0,0.0
