cls,name,year,n,beta_lin,beta_quad,z_lin,z_quad
008,Hand Tools,2021,8661,0.085208481019608,0.0023847956692398396,3.4383308181770165,0.2866816478967125
009,Software & Electronics,1990,16013,0.026654899323689734,0.001251446032031043,1.3172027868739031,0.14274633830268277
009,Software & Electronics,1991,15968,0.06342542354174246,-0.008859171994863203,3.934495337972925,-1.0177596022105841
009,Software & Electronics,1992,16787,0.09074952095083297,0.008830741338214595,5.779920564646459,0.9578909687171377
009,Software & Electronics,1993,20337,0.13089555485735413,-0.009413680314295146,9.078957276840702,-1.2475388066783535
009,Software & Electronics,1994,22401,0.09735887246010626,0.008576825809400024,7.015748110842953,1.1916029973168756
009,Software & Electronics,1995,26815,0.08112273221828879,0.007468648424589449,6.2167147543945624,1.242835263786319
009,Software & Electronics,1996,31648,0.09731576259676569,0.019365772130253787,8.281453061248587,3.0581407530903415
009,Software & Electronics,1997,31415,0.08057505631941883,0.034868517763767586,6.841820154947546,4.72270332055199
009,Software & Electronics,1998,24993,0.077623387639522,0.03790169942235117,5.805251419068865,4.77422781849941
009,Software & Electronics,1999,30328,0.14578390644153333,0.02214851100492073,11.705864237689033,3.1736999752596455
009,Software & Electronics,2000,37483,-0.06896707235009124,0.032078906514459236,-5.938322492771187,5.225758378724155
009,Software & Electronics,2001,28749,-0.16874236111005023,0.17848890510089283,-10.464757266283996,21.216937487093094
009,Software & Electronics,2002,25629,-0.05628578544424186,0.04040002418398606,-4.30570724346981,5.8375737765561695
009,Software & Electronics,2003,26270,0.038773517630914786,-0.007456794936530544,2.9358524684570733,-1.1729287790664655
009,Software & Electronics,2004,29837,-0.038493307581363,0.02860993735924576,-2.984344963635354,4.788727904913632
009,Software & Electronics,2005,32990,-0.050792499571253764,0.02121550106030596,-4.187603303816367,3.8988634062486938
009,Software & Electronics,2006,34798,-0.021486138976388836,0.01983394496853619,-1.7753722530289664,4.1345374077854915
009,Software & Electronics,2007,37520,-0.05921501806486881,0.010647449232619994,-5.190732187304831,2.3637468214097277
009,Software & Electronics,2008,35340,-0.044766527978071805,0.02413645676900933,-3.6091835016552882,5.2337868509774825
009,Software & Electronics,2009,32871,-0.06388270638004041,0.0293297835545337,-4.860047719074555,5.634627478338188
009,Software & Electronics,2010,35728,-0.02603641699514031,0.012230538916509881,-2.2634206654268847,2.4181074672063696
009,Software & Electronics,2011,40103,0.0018131977971477331,-0.0026059892060978185,0.17965837296493672,-0.6165477342646822
009,Software & Electronics,2012,42530,-0.06163463122071612,0.0015894806638247327,-6.021053556290051,0.3615838745130551
009,Software & Electronics,2013,44170,-0.06477774470386057,0.0033221467851763118,-6.472280663276188,0.862105229665256
009,Software & Electronics,2014,48875,-0.06556713918746176,0.017321968593116004,-6.8695899715361834,4.511516973457309
009,Software & Electronics,2015,54697,-0.09579500410453667,0.024723554106507253,-10.523323455558957,7.18828769347449
009,Software & Electronics,2016,56702,-0.09391412463240792,0.02748976288044359,-9.804251794453904,8.233388693342347
009,Software & Electronics,2017,63478,-0.006215167338975797,0.025342790837548115,-0.6787471664228005,7.446665275194377
009,Software & Electronics,2018,63906,0.1455532091689807,0.02493151584233538,15.935369349940268,6.5659905778995675
009,Software & Electronics,2019,62093,0.14131576020409056,-0.007111703010522173,16.155139530091052,-1.8014794885277905
009,Software & Electronics,2020,75604,0.2506425645683324,-0.01514679967789433,29.60284476560736,-4.766832860993928
009,Software & Electronics,2021,80728,0.45699267011303396,-0.035569957592943076,49.86388891125615,-14.107680430237926
010,Medical Devices,1990,2352,-0.045800974770575625,0.022417442535620415,-0.9752830067456164,0.9942392276528484
010,Medical Devices,1991,2508,0.012839084973212178,0.01739007324038861,0.3106864297220421,0.8399591522547606
010,Medical Devices,1992,2789,0.02950407489962511,0.04729990153767922,0.7675068286119322,2.161798781422141
010,Medical Devices,1993,3004,-0.023766572801502617,0.007190156090493446,-0.6420296454201017,0.35431818676983745
010,Medical Devices,1994,2973,-0.09918015833247136,0.018415428681763855,-2.58526330661425,0.8101481652164726
010,Medical Devices,1995,3156,0.10368280236872336,0.030476530135304197,2.7391727622634114,1.4280840919557536
010,Medical Devices,1996,3465,0.03994709060876744,0.01618790274172966,1.0988420784199557,0.7930660474836569
010,Medical Devices,1997,3552,-0.06597015646521061,0.052155449024658844,-1.831069538514926,2.599427214924266
010,Medical Devices,1998,2658,0.07253633691318497,0.0424523933989187,1.723766625149476,1.7740550455690314
010,Medical Devices,1999,2818,0.061982958524160914,0.05620549030514892,1.5220767119006091,2.3270523504948337
010,Medical Devices,2000,3274,-0.006405356182458887,-0.011740343481496407,-0.17488368435207546,-0.630964604820857
010,Medical Devices,2001,3251,-0.04507633453362555,-0.03370686783554203,-1.2573628506032581,-1.8639534326427276
010,Medical Devices,2002,3249,-0.014130159149740749,-0.013965323177773903,-0.39290290301339786,-0.8357242372301645
010,Medical Devices,2003,3690,-0.12926299356549154,0.009733221783170102,-3.7934503919170495,0.5051842533286474
010,Medical Devices,2004,4401,-0.2223643884061241,0.028141980633443732,-6.751822816239572,1.5248107467430152
010,Medical Devices,2005,4844,-0.2194190830389961,0.04431962650184226,-6.6028111905196765,2.8669818919969465
010,Medical Devices,2006,5057,-0.09432069572413673,0.04383369336567627,-3.073956716832612,2.835096297295342
010,Medical Devices,2007,5558,-0.13879357903152978,0.035541876982187026,-4.657768725818889,2.5987490902979875
010,Medical Devices,2008,5550,-0.121009638935578,0.008673458302104989,-3.930723473229181,0.7329561070775089
010,Medical Devices,2009,5402,-0.13184245871794426,0.03682768965549312,-4.11054041893378,2.918367001224072
010,Medical Devices,2010,5797,-0.09473038479902564,0.013639733464902468,-3.428152991822772,1.1647647947472943
010,Medical Devices,2011,5963,-0.09545667113927936,0.03747549534330421,-3.452347615789672,2.486616682082289
010,Medical Devices,2012,6325,-0.06982127708198035,0.04560677779346375,-2.4789521915986557,3.196125529723175
010,Medical Devices,2013,6498,-0.10523980821408559,0.019723607180910978,-3.781938917304094,1.4744856787845202
010,Medical Devices,2014,6866,-0.10927961928261452,0.043598008376285254,-4.140711087261126,3.3573401679680335
010,Medical Devices,2015,7678,0.012489861566350359,0.008166698789785015,0.5108120881130961,0.7220145816334954
010,Medical Devices,2016,8523,-0.12261704444052779,0.03643801614426632,-4.965336879813989,3.53829395487939
010,Medical Devices,2017,9678,-0.12178382907685313,0.004559029880310204,-5.298947866234075,0.40624251381239024
010,Medical Devices,2018,10504,-0.13155123172700808,0.005678918628723454,-6.05466331367313,0.6054887545152513
010,Medical Devices,2019,11113,-0.181616166703751,-0.01945171479763385,-8.312195696469274,-1.6421190660512177
010,Medical Devices,2020,21705,-0.01075584342093071,0.01257272706262505,-0.5941806063474914,2.4318398529402874
010,Medical Devices,2021,15920,0.07309012795936085,0.045893923113439886,3.7933190369553995,5.970563159035418
011,"Lighting, HVAC & Appliances",1990,2247,0.05986011998297449,-0.02006475151751412,1.113306258330866,-0.7858916637850463
011,"Lighting, HVAC & Appliances",1991,2209,0.03924211836949019,0.03649853699462789,0.9051291074722931,1.3749477436304978
011,"Lighting, HVAC & Appliances",1992,2295,0.059952270939595674,0.01118189736570923,1.4074338569474478,0.48589760988636355
011,"Lighting, HVAC & Appliances",1993,2388,-0.056954988138686546,0.04256298901966441,-1.3344875325734082,1.8404228179163715
011,"Lighting, HVAC & Appliances",1994,2591,0.025999338938545013,0.06240149674455276,0.6332121764585208,2.773861099137168
011,"Lighting, HVAC & Appliances",1995,2802,0.052998122737777084,-0.01479608095340435,1.3288510017994395,-0.7104619317141653
011,"Lighting, HVAC & Appliances",1996,2899,0.15693201358331385,0.034052508395650834,3.909395023451522,1.7618743677670845
011,"Lighting, HVAC & Appliances",1997,2991,0.10183039156691252,0.013145051399788183,2.5761310145871334,0.6151463536068782
011,"Lighting, HVAC & Appliances",1998,2419,0.07567615554434341,0.016143897370431943,1.7372025279861965,0.7456030355715169
011,"Lighting, HVAC & Appliances",1999,2539,0.053174281109431065,0.009425323525936809,1.2974286088396159,0.4343591859219815
011,"Lighting, HVAC & Appliances",2000,2634,0.03996575347795176,0.003925689193616121,1.0148861852429003,0.2998425559219879
011,"Lighting, HVAC & Appliances",2001,2657,-0.03535155627598407,0.03354356348965788,-0.8858056291996294,1.5931012994274214
011,"Lighting, HVAC & Appliances",2002,2951,0.01919831421885741,0.013305554253878376,0.5189935993433724,0.7132545259930001
011,"Lighting, HVAC & Appliances",2003,3420,-0.05833370622764317,-0.011754712661402895,-1.6762083999463218,-0.7591459263136585
011,"Lighting, HVAC & Appliances",2004,3830,-0.16016030283445742,0.02040761040713439,-4.680973522187134,1.1469741172490546
011,"Lighting, HVAC & Appliances",2005,4284,-0.13919718666242234,-0.02119868098341286,-4.364437995094976,-1.4123431609374384
011,"Lighting, HVAC & Appliances",2006,4688,-0.08139408093991819,0.0031535249208023684,-2.5797311930270284,0.22898159298210483
011,"Lighting, HVAC & Appliances",2007,5210,-0.21357443024826794,0.025764006116348052,-6.5898527380567815,1.7726685294019444
011,"Lighting, HVAC & Appliances",2008,5111,-0.19755621732321324,0.040151228847130786,-5.329210689214859,2.6408423905032468
011,"Lighting, HVAC & Appliances",2009,4933,-0.13079749298439372,0.034783225427556914,-3.7625422303913685,2.28444117319163
011,"Lighting, HVAC & Appliances",2010,5197,-0.1099568199597009,0.02121583764500364,-3.4962307685386076,1.8789178135909523
011,"Lighting, HVAC & Appliances",2011,5434,-0.05938977431685156,0.02046891670087225,-1.9921130294580096,1.4825290716866997
011,"Lighting, HVAC & Appliances",2012,5437,-0.06078388700140417,0.02658136385976727,-1.9529371066990258,1.8513229147811507
011,"Lighting, HVAC & Appliances",2013,5896,-0.10806166477555794,0.05415850397079684,-3.484768108069161,3.1564125454100607
011,"Lighting, HVAC & Appliances",2014,6478,0.013489860549762533,-0.014254457906990457,0.48242470618015054,-1.1855358588543763
011,"Lighting, HVAC & Appliances",2015,7387,0.09796714241390583,-0.007921857469133103,3.598047870313522,-0.5178312194529632
011,"Lighting, HVAC & Appliances",2016,9327,-0.1836578387285636,-0.04347530256204298,-7.0846612670421685,-2.690420227497397
011,"Lighting, HVAC & Appliances",2017,11667,-0.25392330347730063,-0.01329183914448286,-11.148707413168243,-0.9588149351326156
011,"Lighting, HVAC & Appliances",2018,11579,-0.21618978873419006,0.027885502276758276,-9.541846061486057,2.3345580702806488
011,"Lighting, HVAC & Appliances",2019,12553,-0.18277931546605483,-0.00754207283464135,-8.93374092222171,-0.8140514964238038
011,"Lighting, HVAC & Appliances",2020,25786,-0.2595957995532609,0.08484724537293847,-16.940073993992762,8.644890387365852
011,"Lighting, HVAC & Appliances",2021,23155,0.1424044479382184,0.05075084615286836,9.454369373970676,5.746557468526366
012,Vehicles,1990,1838,-0.07111482868792401,-0.013555184020958866,-1.3139403027702572,-0.5388527259542506
012,Vehicles,1991,1814,-0.04951543733705636,-0.05263728893520293,-1.0239534608616785,-2.0051507339680277
012,Vehicles,1992,1728,-0.010240652419040517,-0.032498751706412414,-0.20530134110664192,-1.2020330837849105
012,Vehicles,1993,2033,0.14490999080523717,0.04264015404676382,2.917627858120107,2.0258523943969062
012,Vehicles,1994,2111,0.08321072806705264,0.03633574297856077,1.8325629147038958,1.6575245904769444
012,Vehicles,1995,2285,0.041646146760664395,0.046087870844375815,0.9365948717209699,1.9491235612787072
012,Vehicles,1996,2376,0.08073738279189249,0.02943367824004557,1.8527282950366493,1.2169576871217385
012,Vehicles,1997,2606,0.16178099654227143,0.020991560195125124,3.753426311955323,0.8632282581567758
012,Vehicles,1998,1938,-0.0040996855156883085,0.044508524195677024,-0.08386718346096,1.5719353071093212
012,Vehicles,1999,2161,0.10878212650116112,0.04498718340818129,2.3105167983941737,1.8309325460226296
012,Vehicles,2000,2502,-0.0020218668329371877,-0.010452268878098416,-0.048701041869306246,-0.4585414585638679
012,Vehicles,2001,2286,-0.06935154761472942,-0.009644232924432512,-1.6282562412878274,-0.3895974684500259
012,Vehicles,2002,2484,-0.14037453722642335,0.010519860342478453,-3.3817342644492028,0.42759127907869476
012,Vehicles,2003,2960,-0.11041274478212378,-0.0016586003061812293,-2.8841144031807335,-0.07676633647259762
012,Vehicles,2004,3233,-0.21467304232974593,-0.03303438331780219,-5.684510600825038,-1.5785282992967233
012,Vehicles,2005,3561,-0.23216926993378567,0.029553621185639367,-6.131630001556703,1.6281166824421824
012,Vehicles,2006,3747,-0.1377230986492717,0.009053221336194836,-3.792114396199413,0.6164587685736705
012,Vehicles,2007,3930,-0.20301402218420567,0.04747564931712752,-5.425883483575054,3.102294184661335
012,Vehicles,2008,3891,-0.1931242084023487,0.06370678625036352,-5.166235268658496,3.904326504061668
012,Vehicles,2009,3325,-0.04896066468399894,0.011297614379997798,-1.2244236035799694,0.8613213148792211
012,Vehicles,2010,3693,-0.10958943078459714,0.021697444589571374,-2.670569249900977,1.703792678763359
012,Vehicles,2011,3922,-0.07661073380811463,0.010630369832097872,-2.109629535670988,0.8771254281703771
012,Vehicles,2012,3973,-0.016681048528313154,-0.008607903812095209,-0.49469413112934607,-0.6291299847989914
012,Vehicles,2013,4119,0.0003360591140090759,-0.012816110649527182,0.009352198906934088,-0.9661155078634052
012,Vehicles,2014,4602,-0.10273344234574679,0.04050194601119175,-2.7248776174282026,2.6197919165594516
012,Vehicles,2015,5513,0.09969414592666138,-0.0028351827185898277,3.028676613892663,-0.1881646615245695
012,Vehicles,2016,6190,-0.009110655002680879,-0.0018079123134535403,-0.2839196194857505,-0.1366923532105604
012,Vehicles,2017,6821,-0.0250368256040405,-0.002048680805520543,-0.8502655471893682,-0.1482728159686291
012,Vehicles,2018,7218,-0.10207184421489393,0.006603221812357859,-3.5329521771516763,0.7246716069246324
012,Vehicles,2019,7434,-0.12450692560140984,0.038917904596949854,-4.4000742911520065,2.342851309566556
012,Vehicles,2020,10349,-0.21959187904524352,0.023984628285540616,-9.528381354622418,1.5836972922162376
012,Vehicles,2021,12051,0.028351610115457625,-0.00947580047814615,1.396612377662828,-0.8983770439742442
013,Firearms & Pyrotechnics,2013,583,-0.04236967445392544,0.044674400196581476,-0.4781883715491428,0.7915077572570922
013,Firearms & Pyrotechnics,2014,685,0.06198844083581147,0.00598779929358008,0.7487381254283234,0.1218564583353637
013,Firearms & Pyrotechnics,2015,799,0.13876630037781446,-0.06223709952180662,1.806528090080899,-1.263048290459619
013,Firearms & Pyrotechnics,2016,959,-0.106979773221301,-0.032720789655059396,-1.348583454589867,-0.756510967281552
013,Firearms & Pyrotechnics,2017,975,-0.14256988467366236,-0.07362036326895667,-1.9710745766613238,-1.5838376920867094
013,Firearms & Pyrotechnics,2018,971,-0.08376545775537726,0.047244542458957116,-1.1212094307579363,1.8978371276178423
013,Firearms & Pyrotechnics,2019,854,-0.07968919295158873,0.056883178715202244,-1.1170365461634173,1.3006797815081428
013,Firearms & Pyrotechnics,2020,1086,-0.09502357871934765,0.006729986772273149,-1.4494341104250843,0.2087455371625746
013,Firearms & Pyrotechnics,2021,1235,-0.03135791311798266,0.010105165327189873,-0.5306485387322964,0.39103093954067997
014,Jewelry & Watches,1990,1562,0.12314694059050724,-0.05870603570705091,1.8759173921752008,-1.7747107426613993
014,Jewelry & Watches,1991,1466,0.3460155665743025,-0.018091457839212507,5.664111725550029,-0.47192583639249486
014,Jewelry & Watches,1992,1206,0.26345633788541234,-0.05733272289381837,3.653064590610387,-1.4244700859396884
014,Jewelry & Watches,1993,1274,0.20655919451898416,-0.049204104098883414,3.1047617778151038,-1.4219842142667052
014,Jewelry & Watches,1994,1441,0.1111670719762783,-0.025759958925487988,1.8361958422381477,-0.8278014856921699
014,Jewelry & Watches,1995,1527,0.1338387572412321,-0.11622743123017333,2.1278038138450306,-4.282157693607246
014,Jewelry & Watches,1996,1792,-0.06668484647229168,0.012490246353283276,-1.2550271040289798,0.4639003490447729
014,Jewelry & Watches,1997,1964,0.0009323763251427818,0.023235967779059185,0.018747879675499648,0.8889959542582745
014,Jewelry & Watches,1998,1569,-0.1546052890896632,-0.011856925661675939,-2.7626718380378077,-0.47037159699792913
014,Jewelry & Watches,1999,1652,-0.004703714908083589,0.03653913773049303,-0.08587141270849286,1.1377426782142033
014,Jewelry & Watches,2000,1700,-0.32112808630451584,0.0796498454281896,-5.486949939347801,2.42947270712146
014,Jewelry & Watches,2001,1571,-0.18721984641183537,0.05266624991582411,-3.191609170665754,1.7521254321764292
014,Jewelry & Watches,2002,1708,-0.07696857034114804,0.023286159124001116,-1.5045198755472138,0.8911180646429911
014,Jewelry & Watches,2003,2013,-0.25260288086336624,-0.026326547622228903,-5.2065680641994545,-1.0217106606197113
014,Jewelry & Watches,2004,2704,-0.31760219107776,-0.031503979098998824,-7.4321587677590575,-1.2465101159824086
014,Jewelry & Watches,2005,2948,-0.2204102050530838,0.04430091609558249,-5.041934847326484,2.848510426079276
014,Jewelry & Watches,2006,3012,-0.2871189574435235,0.06711839712546856,-7.064339976289683,3.278069034263558
014,Jewelry & Watches,2007,3201,-0.22889133533842318,0.06615764428951251,-5.388492153853997,3.6046021606888785
014,Jewelry & Watches,2008,3023,-0.1603336835706682,0.0482781814017013,-3.6543560192873312,2.569683101539161
014,Jewelry & Watches,2009,2602,-0.09093099133288389,0.004149115168040989,-1.7647386247423111,0.4024041414434285
014,Jewelry & Watches,2010,3158,-0.12329184281660831,0.016632870720236045,-2.8064045367151467,1.6257728445149702
014,Jewelry & Watches,2011,3470,-0.1007834543134453,0.009055545725971217,-2.4990767110097165,0.5952253777636105
014,Jewelry & Watches,2012,3626,0.07540666416093175,-0.004414652840369046,2.022124239852887,-0.39697161987749857
014,Jewelry & Watches,2013,3851,-0.014714166743612585,-0.0042765423219970995,-0.3938146700707608,-0.5419392493515015
014,Jewelry & Watches,2014,4026,0.004392374162799418,-0.0013448664848665767,0.10927407135543116,-0.0926671172544992
014,Jewelry & Watches,2015,4871,-0.08655884107808595,0.02087625979935175,-2.546895758826894,1.779745331192975
014,Jewelry & Watches,2016,5799,-0.11029628288950727,-0.03717468566903139,-3.4479234730269614,-2.8998777017499355
014,Jewelry & Watches,2017,6347,-0.21596816246697684,-0.0013899411429238086,-7.067476394373243,-0.11222725954380379
014,Jewelry & Watches,2018,6285,-0.21512773804467294,0.02772053409377513,-6.567175652699959,2.005286431456243
014,Jewelry & Watches,2019,7402,-0.24662731318542233,-0.030263937683737453,-8.749621912163123,-1.6786992198043418
014,Jewelry & Watches,2020,9848,-0.20972842796944524,0.0243714935372436,-8.858133951842495,1.8701036719660677
014,Jewelry & Watches,2021,10757,0.02317975567076568,0.07606907450604909,1.0115322002414935,6.56197811286599
015,Musical Instruments,2016,538,-0.10622141282900084,-0.35117923394516126,-0.9316490790843062,-3.402638252903391
015,Musical Instruments,2017,618,-0.12104325393902421,0.044730629558060835,-1.311000031139062,0.8039766902573192
015,Musical Instruments,2018,620,-0.38419546059178733,0.029406334230953027,-3.8181526129210446,0.5750957193924282
015,Musical Instruments,2019,741,-0.21046292124566754,0.10012112329858294,-2.6064065313465865,1.7555702950760654
015,Musical Instruments,2020,1214,-0.18511530295773376,0.015895340475482102,-2.7652001420675063,0.408847121198672
015,Musical Instruments,2021,1153,0.2343325785361831,0.028229724728102246,3.488430948372386,0.8220416212003713
016,"Paper, Print & Office",1990,9043,0.034107242626422625,-0.024707683198298126,1.3677083475971916,-2.002911123652316
016,"Paper, Print & Office",1991,9350,0.11271554007008908,-0.026797730833221654,5.257745827649878,-2.738796450920303
016,"Paper, Print & Office",1992,9885,0.07988144021529431,-0.004157185117007857,3.879315152074209,-0.3995335677510408
016,"Paper, Print & Office",1993,12004,-0.023404159448038232,0.019013317106251586,-1.2547867390016019,2.173548074815826
016,"Paper, Print & Office",1994,12047,-0.01346272531481472,0.01765456860189798,-0.7102339198056055,1.9475973427377264
016,"Paper, Print & Office",1995,13173,-0.03993097477962845,0.0018221684220032456,-2.1669421775058657,0.22460043205800664
016,"Paper, Print & Office",1996,14662,0.0341386910429984,0.04093860003913173,1.9469230222832106,4.688273111476593
016,"Paper, Print & Office",1997,14509,-0.02957642706318387,0.026883483198199904,-1.6550052166522606,3.4405964263134448
016,"Paper, Print & Office",1998,11527,-0.01414384254245806,0.03545647041418604,-0.7256815345063308,3.3505663710145797
016,"Paper, Print & Office",1999,13549,0.04351986581858905,0.028711721482357292,2.376825288699248,3.030789976454857
016,"Paper, Print & Office",2000,13357,0.020012927872347833,0.013057029202091853,1.0984025821115488,1.6453103403747216
016,"Paper, Print & Office",2001,12075,-0.01015337736189119,0.4948636503211787,-0.24842985278898536,18.121119658954758
016,"Paper, Print & Office",2002,11068,-0.06962194459302393,0.014269174455886905,-3.187757149201571,2.3901037705677393
016,"Paper, Print & Office",2003,12207,-0.0056100983321653326,-0.0026206909665346667,-0.3027058964171385,-0.4742705126371916
016,"Paper, Print & Office",2004,14301,-0.1345108819810237,0.014901721074387681,-7.125678246097192,1.9761233041564443
016,"Paper, Print & Office",2005,15471,-0.07945182493067261,-0.004527313980685506,-4.704399745799003,-0.5894158057444988
016,"Paper, Print & Office",2006,15382,-0.07734110200034879,0.003915218510160848,-4.601341818752317,0.5775606091579024
016,"Paper, Print & Office",2007,16707,-0.04641822060975074,0.013262736778898478,-2.8166879731490058,2.035789259656736
016,"Paper, Print & Office",2008,15562,-0.05407351836109982,0.007275756961945472,-3.2329746275191487,1.0425778669529298
016,"Paper, Print & Office",2009,12838,-0.07388623246355594,0.0004605219443386907,-3.9968642448681413,0.059784450486888775
016,"Paper, Print & Office",2010,13020,-0.044822464466305736,-0.011936427467147907,-2.3771379293689345,-1.9080628866226608
016,"Paper, Print & Office",2011,13297,-0.10427716741561217,-0.005074864064405756,-5.693720409768795,-0.7058219832511795
016,"Paper, Print & Office",2012,12979,-0.07959845195164639,0.001955092429768734,-4.3352187905885335,0.27005002175741766
016,"Paper, Print & Office",2013,12612,-0.07542932891958183,0.003504650901074212,-4.032402282475464,0.6258646784140813
016,"Paper, Print & Office",2014,12561,-0.11399751671679174,0.007107783668321258,-5.997925860601731,1.3430672588908725
016,"Paper, Print & Office",2015,13507,-0.05588835206298631,-0.011744477496979598,-3.142003923850984,-1.6803441797523235
016,"Paper, Print & Office",2016,13521,-0.04851223756573071,0.004010373491864414,-2.6797778439993944,0.4801825555078353
016,"Paper, Print & Office",2017,14857,-0.10761369037805311,-0.013796050200018334,-6.0519560486972415,-1.5724745835843248
016,"Paper, Print & Office",2018,16055,-0.041491599119077446,-0.012336962604664577,-2.2469279347202002,-1.937564797044144
016,"Paper, Print & Office",2019,16457,-0.029079546496796997,-0.047827741119490536,-1.53446540786436,-4.919687701977167
016,"Paper, Print & Office",2020,22389,-0.05817588696924055,-0.022558411356509305,-3.7856593668599525,-3.179065463071785
016,"Paper, Print & Office",2021,24046,0.06650392234375067,0.007321342800017877,4.325122703971302,1.2973277938294858
017,Rubber & Insulators,1990,953,-0.05555979910185285,0.044175950275733594,-0.6845801861096427,1.1232299017440714
017,Rubber & Insulators,1991,960,0.09626831433940843,0.02738453017225061,1.452240017752046,0.6309934112000657
017,Rubber & Insulators,1992,838,-0.07794644883420769,-0.03304990650454379,-1.0739388075719376,-0.7359840741937489
017,Rubber & Insulators,1993,1003,-0.03417877905011115,0.0356280141773137,-0.5355252372290993,0.8864682989495971
017,Rubber & Insulators,1994,974,0.10615975466238847,-0.04229283596428493,1.597332981082551,-1.0233295530113111
017,Rubber & Insulators,1995,1003,0.09724035200005642,0.10384880560630569,1.4234748112769589,2.609541065656792
017,Rubber & Insulators,1996,1187,0.017490370593633675,0.002974554156673945,0.2923395777484592,0.08872146348769133
017,Rubber & Insulators,1997,1166,0.08515793401426652,0.02207023214501435,1.4000186739948919,0.6321932151349497
017,Rubber & Insulators,1998,1012,-0.04679959061021138,-0.031576842260094495,-0.7134309955469321,-0.9173468711417275
017,Rubber & Insulators,1999,992,0.1686481056765262,0.06710558826301373,2.3788291371029495,1.7254361875536226
017,Rubber & Insulators,2000,1015,-0.048611590319405096,-0.003085668552025064,-0.7532578960373711,-0.0834730669434495
017,Rubber & Insulators,2001,1035,-0.04094986154952968,-0.00999862231188096,-0.6497643394608704,-0.30422075256576736
017,Rubber & Insulators,2002,1129,-0.019426371492152494,-0.01035232215256906,-0.3235803721436842,-0.32125553473234064
017,Rubber & Insulators,2003,1215,-0.02010655529630754,-0.09206372009852273,-0.33978972272987046,-2.708577410384928
017,Rubber & Insulators,2004,1303,-0.24071940895213784,-0.04250914450097669,-3.939203786836494,-1.3416156965529606
017,Rubber & Insulators,2005,1519,-0.11670883716802291,0.0046107298619509265,-2.129205518461164,0.13725726530268278
017,Rubber & Insulators,2006,1583,-0.28427116740097297,0.020219971565026668,-5.077849108973614,0.6224139176010614
017,Rubber & Insulators,2007,1922,-0.22189805778787156,0.016567266490393452,-4.36079245404964,0.6327551944430958
017,Rubber & Insulators,2008,1911,-0.1816163073834286,0.04795830182917532,-3.465892056218773,1.9434950849650015
017,Rubber & Insulators,2009,1698,0.047369616050663664,0.000612927907894369,0.9029987539828008,0.026399907192542336
017,Rubber & Insulators,2010,1765,-0.040359347721955964,0.0015690147284061285,-0.7992473163603455,0.06836089852786532
017,Rubber & Insulators,2011,1797,-0.166176127018138,0.02202626030341453,-3.304127925812399,1.1638301512841374
017,Rubber & Insulators,2012,1803,-0.12960502066665008,-0.006896798034172563,-2.6291861365467137,-0.30297324319014113
017,Rubber & Insulators,2013,1939,-0.21327811999903606,0.02984843232630191,-4.065911714755087,1.5664401296562873
017,Rubber & Insulators,2014,1920,-0.01888146167224098,-0.0033210120095118734,-0.32009200222917455,-0.26033739696883745
017,Rubber & Insulators,2015,1949,0.003539082393160515,0.02320030448355422,0.06739963487224553,0.987705903490311
017,Rubber & Insulators,2016,2181,-0.09544164355860907,0.0058535592899167715,-1.8642820981181252,0.2714264555501139
017,Rubber & Insulators,2017,2498,-0.17679640169093175,-0.006055762197592061,-3.7350682844366556,-0.3154683324094497
017,Rubber & Insulators,2018,2339,-0.009386155411239595,0.04699884061311375,-0.20667904092146586,2.1889128345236104
017,Rubber & Insulators,2019,2579,-0.054753422391596494,-0.009374428030159183,-1.1081162080457285,-0.44209125338145255
017,Rubber & Insulators,2020,2998,-0.12228081483380569,0.004041930526077896,-2.780164628873908,0.1673339434134967
017,Rubber & Insulators,2021,3068,-0.03254877833523439,0.026232167209862375,-0.8032184861848591,1.2831326523632705
018,Leather & Luggage,1990,1441,0.02809700772103038,-0.005844012371517899,0.38833333317286733,-0.17859630917425418
018,Leather & Luggage,1991,1240,-0.01940563929762584,0.03401374163840991,-0.334820219801879,1.1056556430956854
018,Leather & Luggage,1992,1311,0.06712387080105313,-0.015590736632843279,1.1865153114934905,-0.5200885276526873
018,Leather & Luggage,1993,1474,0.04299186876970687,0.01106069913974993,0.795835762234982,0.4886076622498717
018,Leather & Luggage,1994,1647,-0.11892105667842141,0.0030523626621692676,-2.211547842110905,0.12426662741041436
018,Leather & Luggage,1995,1875,0.04948169977796029,-0.06421515562845699,0.8858123905214658,-3.7041248377676426
018,Leather & Luggage,1996,2107,-0.09978508977729124,-0.002405334586475402,-2.100933044246226,-0.11302150265065561
018,Leather & Luggage,1997,2202,0.06860458265432207,0.042929808091569356,1.458034504626397,1.8481028711360936
018,Leather & Luggage,1998,1705,-0.08752199856439846,0.006797430756347743,-1.661069501807118,0.29199263208992576
018,Leather & Luggage,1999,1922,-0.1583752080202038,0.011332925038987876,-3.156218996501257,0.41610314881877414
018,Leather & Luggage,2000,2050,-0.17222307104327836,0.00003359489483266138,-3.6228187427555976,0.001299434426488141
018,Leather & Luggage,2001,1779,-0.15443508060740024,0.03187400888481637,-2.8636316231677363,1.2890021417885031
018,Leather & Luggage,2002,2097,-0.15614619435260355,0.0011053542549578242,-3.371978500061367,0.044054561262209815
