year,ethnic,tier,weight_in_tier,share_within_ethnic
1965,Two+,FOOD_HYG,0.3499,0.06608245670362047
1965,Two+,IP_HIGH,0.9218000000000001,0.17409205084137566
1965,Two+,MANUF,3.4411,0.6498895163270316
1965,Two+,OTHER,0.4137,0.07813178719144838
1965,Two+,PRO_SVC,0.1684,0.03180418893652382
1965,AIAN,FOOD_HYG,0.2381,0.08843739553541582
1965,AIAN,IP_HIGH,0.3718,0.1380975374215355
1965,AIAN,MANUF,1.856,0.6893733982097092
1965,AIAN,OTHER,0.1712,0.06358875311072318
1965,AIAN,PRO_SVC,0.0552,0.020502915722616352
1966,White,FOOD_HYG,22.6357,0.08597080387337104
1966,White,IP_HIGH,42.966300000000004,0.16318679565749777
1966,White,MANUF,170.4357,0.6473179154044586
1966,White,OTHER,16.8542,0.06401256080627372
1966,White,PRO_SVC,10.4033,0.039511924258398945
1966,Black,FOOD_HYG,2.324,0.061657482602455155
1966,Black,IP_HIGH,7.9021,0.20964870622756496
1966,Black,MANUF,20.7744,0.55116058802773
1966,Black,OTHER,4.596,0.12193536576630118
1966,Black,PRO_SVC,2.0956,0.055597857375948814
1966,API,FOOD_HYG,0.6217,0.06181579549183181
1966,API,IP_HIGH,2.0986000000000002,0.20866435325584404
1966,API,MANUF,5.4031,0.5372316625734541
1966,API,OTHER,0.8667,0.08617621031489565
1966,API,PRO_SVC,1.0672000000000001,0.10611197836397444
1966,Hispanic,FOOD_HYG,2.6718,0.13793281466988122
1966,Hispanic,IP_HIGH,3.3453000000000004,0.17270253945473227
1966,Hispanic,MANUF,11.5193,0.5946887761160127
1966,Hispanic,OTHER,0.9139,0.04718047732869393
1966,Hispanic,PRO_SVC,0.9199999999999999,0.047495392430679954
1966,Two+,FOOD_HYG,0.5025000000000001,0.08031261986958191
1966,Two+,IP_HIGH,1.1836,0.1891701828410689
1966,Two+,MANUF,3.7519,0.5996515790819588
1966,Two+,OTHER,0.4882,0.07802710650811917
1966,Two+,PRO_SVC,0.3306,0.052838511699271194
1966,AIAN,FOOD_HYG,0.0885,0.04581931141599793
1966,AIAN,IP_HIGH,0.2596,0.13440331348692727
1966,AIAN,MANUF,1.3301,0.6886357753041679
1966,AIAN,OTHER,0.1535,0.07947191302096816
1966,AIAN,PRO_SVC,0.0998,0.051669686771938915
1967,White,FOOD_HYG,16.900000000000002,0.05561682181785392
1967,White,IP_HIGH,45.1048,0.1484370192147892
1967,White,MANUF,204.5084,0.6730240972221536
1967,White,OTHER,25.8552,0.08508781369615245
1967,White,PRO_SVC,11.4965,0.03783424804905074
1967,Black,FOOD_HYG,2.2053000000000003,0.04955351725935547
1967,Black,IP_HIGH,7.0682,0.15882382020250138
1967,Black,MANUF,26.8957,0.6043515776322709
1967,Black,OTHER,5.4479,0.12241536601697847
1967,Black,PRO_SVC,2.8863000000000003,0.0648557188888939
1967,API,FOOD_HYG,0.6939,0.03973384792455206
1967,API,IP_HIGH,1.6286,0.09325629734821371
1967,API,MANUF,12.989600000000001,0.7438057227277152
1967,API,OTHER,1.6597000000000002,0.09503713416973493
1967,API,PRO_SVC,0.4919,0.028166997829784064
1967,Hispanic,FOOD_HYG,3.6498,0.15502433803104054
1967,Hispanic,IP_HIGH,2.6504,0.11257507411843658
1967,Hispanic,MANUF,14.8925,0.632555195936016
1967,Hispanic,OTHER,1.9254000000000002,0.08178088126608732
1967,Hispanic,PRO_SVC,0.4253,0.018064510648419515
1967,Two+,FOOD_HYG,0.3955,0.05262317548598267
1967,Two+,IP_HIGH,0.9954000000000001,0.13244275317003074
1967,Two+,MANUF,5.1517,0.6854584403315725
1967,Two+,OTHER,0.716,0.09526724057639341
1967,Two+,PRO_SVC,0.2571,0.03420839043602059
1967,AIAN,FOOD_HYG,0.09419999999999999,0.03965147114534663
1967,AIAN,IP_HIGH,0.3647,0.15351264890348107
1967,AIAN,MANUF,1.4322000000000001,0.6028538956939008
1967,AIAN,OTHER,0.1645,0.06924274950540893
1967,AIAN,PRO_SVC,0.3201,0.13473923475186259
1968,White,FOOD_HYG,21.676000000000002,0.05978006364111223
1968,White,IP_HIGH,62.9467,0.17360019062548435
1968,White,MANUF,232.5019,0.6412150940523856
1968,White,OTHER,25.9402,0.07154026604831054
1968,White,PRO_SVC,19.531,0.05386438563270727
1968,Black,FOOD_HYG,3.8439,0.0704767387709153
1968,Black,IP_HIGH,7.7476,0.14204989237533322
1968,Black,MANUF,35.3512,0.6481535127444473
1968,Black,OTHER,3.3594,0.06159357845599856
1968,Black,PRO_SVC,4.2393,0.07772627765330556
1968,API,FOOD_HYG,1.1404,0.09283545396081114
1968,API,IP_HIGH,1.3892,0.11308927800978501
1968,API,MANUF,8.6583,0.7048379612670037
1968,API,OTHER,0.2675,0.021776117094455434
1968,API,PRO_SVC,0.8287,0.06746118966794473
1968,Hispanic,FOOD_HYG,2.5826000000000002,0.1197427658696489
1968,Hispanic,IP_HIGH,2.7087,0.1255894176067211
1968,Hispanic,MANUF,13.1072,0.6077179512145365
1968,Hispanic,OTHER,2.5873000000000004,0.11996068231028523
1968,Hispanic,PRO_SVC,0.5821000000000001,0.02698918299880842
1968,Two+,FOOD_HYG,0.4554,0.05532069970845482
1968,Two+,IP_HIGH,1.3728,0.16676384839650146
1968,Two+,MANUF,5.324,0.6467444120505346
1968,Two+,OTHER,0.55,0.06681243926141886
1968,Two+,PRO_SVC,0.5298,0.06435860058309038
1968,AIAN,FOOD_HYG,0.157,0.04983019646427777
1968,AIAN,IP_HIGH,0.5923,0.18798997048274985
1968,AIAN,MANUF,1.9712,0.6256387469451232
1968,AIAN,OTHER,0.20850000000000002,0.06617577046370647
1968,AIAN,PRO_SVC,0.2217,0.07036531564414256
1969,White,FOOD_HYG,22.9104,0.06460436369337628
1969,White,IP_HIGH,68.92660000000001,0.19436409379792016
1969,White,MANUF,220.8339,0.6227230249767219
1969,White,OTHER,20.6891,0.058340585100593235
1969,White,PRO_SVC,21.2662,0.059967932431388316
1969,Black,FOOD_HYG,2.2398,0.044245934541776624
1969,Black,IP_HIGH,9.0907,0.17958144349447663
1969,Black,MANUF,33.2242,0.656324572909588
1969,Black,OTHER,2.8843,0.05697765380786067
1969,Black,PRO_SVC,3.1826000000000003,0.06287039524629802
1969,API,FOOD_HYG,0.8889000000000001,0.0734591673140175
1969,API,IP_HIGH,3.5409,0.2926218534618118
1969,API,MANUF,6.3374,0.5237260962266334
1969,API,OTHER,0.2568,0.021222088160917637
1969,API,PRO_SVC,1.0766,0.08897079483661967
1969,Hispanic,FOOD_HYG,2.1746,0.0805091334513117
1969,Hispanic,IP_HIGH,3.7431,0.1385789282726041
1969,Hispanic,MANUF,15.946200000000001,0.5903682258076459
1969,Hispanic,OTHER,4.4664,0.16535730416947422
1969,Hispanic,PRO_SVC,0.6803,0.02518640829896411
1969,Two+,FOOD_HYG,0.4963,0.060676080445014983
1969,Two+,IP_HIGH,1.8737000000000001,0.2290726817042607
1969,Two+,MANUF,4.8968,0.5986674002078367
1969,Two+,OTHER,0.3865,0.047252277034048544
1969,Two+,PRO_SVC,0.5262,0.06433156060883918
1969,AIAN,FOOD_HYG,0.1618,0.06296209821776014
1969,AIAN,IP_HIGH,0.5004000000000001,0.19472332477235585
1969,AIAN,MANUF,1.6221,0.6312164370768154
1969,AIAN,OTHER,0.1443,0.056152229745505496
1969,AIAN,PRO_SVC,0.1412,0.054945910187563236
1970,White,FOOD_HYG,22.880200000000002,0.06201747478868029
1970,White,IP_HIGH,70.4068,0.1908397629370222
1970,White,MANUF,227.7425,0.6173029410608745
1970,White,OTHER,30.8212,0.08354179569920163
1970,White,PRO_SVC,17.0808,0.04629802551422148
1970,Black,FOOD_HYG,3.6426,0.07449216856751965
1970,Black,IP_HIGH,10.9,0.22290798808158024
1970,Black,MANUF,26.5793,0.5435539713409858
1970,Black,OTHER,4.5916,0.09389947872251228
1970,Black,PRO_SVC,3.1856,0.06514639328740202
1970,API,FOOD_HYG,0.3532,0.02421666095303394
1970,API,IP_HIGH,2.9633000000000003,0.20317449434350363
1970,API,MANUF,9.7293,0.6670757627699692
1970,API,OTHER,0.2174,0.014905725059993146
1970,API,PRO_SVC,1.3218,0.09062735687350018
1970,Hispanic,FOOD_HYG,1.3382,0.06546102031532038
1970,Hispanic,IP_HIGH,3.952,0.19332084313715897
1970,Hispanic,MANUF,13.0089,0.6363591893438734
1970,Hispanic,OTHER,1.4237,0.06964344240242237
1970,Hispanic,PRO_SVC,0.7199,0.03521550480122488
1970,Two+,FOOD_HYG,0.4413,0.05299882304902362
1970,Two+,IP_HIGH,1.9513,0.2343453510436433
1970,Two+,MANUF,4.9596,0.5956332716835203
1970,Two+,OTHER,0.5267000000000001,0.06325511012898423
1970,Two+,PRO_SVC,0.4477,0.05376744409482863
1970,AIAN,FOOD_HYG,0.195,0.07589025102159953
1970,AIAN,IP_HIGH,0.43970000000000004,0.1711227865343452
1970,AIAN,MANUF,1.6534,0.6434714925082701
1970,AIAN,OTHER,0.1775,0.06907958746837906
1970,AIAN,PRO_SVC,0.1039,0.04043588246740611
1971,White,FOOD_HYG,20.1096,0.061962477907518465
1971,White,IP_HIGH,63.149100000000004,0.19457745124864118
1971,White,MANUF,207.4489,0.6391995804585376
1971,White,OTHER,12.1072,0.03730517327653994
1971,White,PRO_SVC,21.73,0.06695531710876279
1971,Black,FOOD_HYG,1.7846000000000002,0.042702259061009724
1971,Black,IP_HIGH,7.882,0.18860204298939742
1971,Black,MANUF,26.5472,0.6352266119827622
1971,Black,OTHER,4.1631,0.09961547388596301
1971,Black,PRO_SVC,1.4148,0.033853612080867734
1971,API,FOOD_HYG,0.31880000000000003,0.02571195831888313
1971,API,IP_HIGH,4.087400000000001,0.3296582761373993
1971,API,MANUF,6.1391,0.4951326327335489
1971,API,OTHER,1.6748,0.13507649872166078
1971,API,PRO_SVC,0.17880000000000001,0.014420634088507852
1971,Hispanic,FOOD_HYG,2.126,0.09487428933534446
1971,Hispanic,IP_HIGH,2.3591,0.10527654561195256
1971,Hispanic,MANUF,14.6846,0.6553109074194728
1971,Hispanic,OTHER,2.3688,0.10570941513526057
1971,Hispanic,PRO_SVC,0.8701,0.03882884249796953
1971,Two+,FOOD_HYG,0.4558,0.062627095355867
1971,Two+,IP_HIGH,1.7365,0.23859576806815055
1971,Two+,MANUF,4.351,0.5978290739214069
1971,Two+,OTHER,0.4607,0.06330035724100028
1971,Two+,PRO_SVC,0.274,0.03764770541357516
1971,AIAN,FOOD_HYG,0.1437,0.056247064349459835
1971,AIAN,IP_HIGH,0.4163,0.16294817598246436
1971,AIAN,MANUF,1.4761,0.5777751683106309
1971,AIAN,OTHER,0.0854,0.03342727415061844
1971,AIAN,PRO_SVC,0.4333,0.16960231720682636
1972,White,FOOD_HYG,21.7923,0.07008977877896487
1972,White,IP_HIGH,66.4688,0.2137811744379097
1972,White,MANUF,183.7593,0.5910183269125993
1972,White,OTHER,19.796,0.06366915198067154
1972,White,PRO_SVC,19.1034,0.061441567889854554
1972,Black,FOOD_HYG,2.9908,0.06425347337846346
1972,Black,IP_HIGH,11.6285,0.24982329650309693
1972,Black,MANUF,25.3719,0.545082486696214
1972,Black,OTHER,2.9124,0.06256915068457836
1972,Black,PRO_SVC,3.6433,0.07827159273764742
1972,API,FOOD_HYG,3.0909,0.20895895726715297
1972,API,IP_HIGH,4.0914,0.2765973269154064
1972,API,MANUF,5.1882,0.35074601640086805
1972,API,OTHER,0.8984000000000001,0.06073594332033073
1972,API,PRO_SVC,1.5230000000000001,0.10296175609624188
1972,Hispanic,FOOD_HYG,6.2528,0.25564832001831667
1972,Hispanic,IP_HIGH,4.093,0.16734400170083324
1972,Hispanic,MANUF,10.4024,0.42530643618195646
1972,Hispanic,OTHER,2.7069,0.11067272861079538
1972,Hispanic,PRO_SVC,1.0035,0.04102851348809826
1972,Two+,FOOD_HYG,0.5159,0.06796832799757585
1972,Two+,IP_HIGH,1.907,0.25124171640119625
1972,Two+,MANUF,4.1471,0.546368391236183
1972,Two+,OTHER,0.5002,0.06589989855473433
1972,Two+,PRO_SVC,0.5201,0.06852166581031052
1972,AIAN,FOOD_HYG,0.24319999999999997,0.07557958853875317
1972,AIAN,IP_HIGH,0.5368,0.16682205233389275
1972,AIAN,MANUF,2.181,0.6777922804400522
1972,AIAN,OTHER,0.13,0.04040027347877432
1972,AIAN,PRO_SVC,0.1268,0.039405805208527565
1973,White,FOOD_HYG,20.418400000000002,0.06070698556683867
1973,White,IP_HIGH,85.9212,0.2554566982861271
1973,White,MANUF,196.2236,0.5834023847643852
1973,White,OTHER,19.9494,0.05931257776647981
1973,White,PRO_SVC,13.8309,0.041121353616169184
1973,Black,FOOD_HYG,1.5112,0.03277508122199522
1973,Black,IP_HIGH,9.7419,0.2112834593412885
1973,Black,MANUF,29.3459,0.6364572895927405
1973,Black,OTHER,2.7937000000000003,0.06059009026593968
1973,Black,PRO_SVC,2.7155,0.05889407957803601
1973,API,FOOD_HYG,1.9745,0.1646020207409383
1973,API,IP_HIGH,4.747800000000001,0.3957951248791223
1973,API,MANUF,4.5756000000000006,0.3814398612824702
1973,API,OTHER,0.1218,0.010153723031778316
1973,API,PRO_SVC,0.5759000000000001,0.048009270065690744
1973,Hispanic,FOOD_HYG,2.0053,0.09597216505700037
1973,Hispanic,IP_HIGH,5.8581,0.2803643046528768
1973,Hispanic,MANUF,12.0997,0.5790826337905488
1973,Hispanic,OTHER,0.5733,0.027437711178964902
1973,Hispanic,PRO_SVC,0.3582,0.017143185320609152
1973,Two+,FOOD_HYG,0.7015,0.09051262531772963
1973,Two+,IP_HIGH,2.0645000000000002,0.2663767854147582
1973,Two+,MANUF,4.3742,0.5643910558300969
1973,Two+,OTHER,0.30870000000000003,0.03983071623033947
1973,Two+,PRO_SVC,0.3014,0.038888817207075856
1973,AIAN,FOOD_HYG,0.1311,0.04712775900496081
1973,AIAN,IP_HIGH,0.9540000000000001,0.3429434179308361
1973,AIAN,MANUF,1.4779,0.5312747142138183
1973,AIAN,OTHER,0.0897,0.032245308792867924
1973,AIAN,PRO_SVC,0.12910000000000002,0.046408800057516714
1974,White,FOOD_HYG,30.1832,0.08809200055919938
1974,White,IP_HIGH,78.092,0.22791753384892915
1974,White,MANUF,208.5483,0.6086643218817117
1974,White,OTHER,10.6369,0.03104461424726828
1974,White,PRO_SVC,15.1723,0.0442815294628913
1974,Black,FOOD_HYG,4.1898,0.09050905673827808
1974,Black,IP_HIGH,9.4825,0.2048432217577741
1974,Black,MANUF,28.7601,0.6212825248695766
1974,Black,OTHER,1.6963,0.03664387630558526
1974,Black,PRO_SVC,2.1628,0.04672132032878606
1974,API,FOOD_HYG,0.514,0.031815987224086066
1974,API,IP_HIGH,6.2586,0.3873998786783367
1974,API,MANUF,7.3094,0.4524431459450091
1974,API,OTHER,1.5671,0.09700162174876512
1974,API,PRO_SVC,0.5063,0.03133936640380306
1974,Hispanic,FOOD_HYG,4.8764,0.18834707711322685
1974,Hispanic,IP_HIGH,5.4353,0.2099341457291284
1974,Hispanic,MANUF,12.6552,0.4887970491106776
1974,Hispanic,OTHER,2.3764000000000003,0.09178656263880575
1974,Hispanic,PRO_SVC,0.5472,0.021135165408161294
1974,Two+,FOOD_HYG,0.5623,0.0692180806538973
1974,Two+,IP_HIGH,1.7882,0.22012408291890295
1974,Two+,MANUF,4.9236,0.6060859717366686
1974,Two+,OTHER,0.5154,0.06344477817716283
1974,Two+,PRO_SVC,0.3341,0.04112708651336846
1974,AIAN,FOOD_HYG,0.3598,0.12241426238432226
1974,AIAN,IP_HIGH,0.5978,0.2033886771910724
1974,AIAN,MANUF,1.7099,0.5817569406641263
1974,AIAN,OTHER,0.0712,0.024224278715296678
1974,AIAN,PRO_SVC,0.2005,0.06821584104518237
1975,White,FOOD_HYG,33.8091,0.06264664959356418
1975,White,IP_HIGH,136.0468,0.2520882309178803
1975,White,MANUF,314.5283,0.5828059367850499
1975,White,OTHER,29.2192,0.054141783833472956
1975,White,PRO_SVC,26.0759,0.04831739887003263
1975,Black,FOOD_HYG,6.0769,0.07453547944751829
1975,Black,IP_HIGH,20.092200000000002,0.24643844067788298
1975,Black,MANUF,46.2192,0.5668959883626088
1975,Black,OTHER,4.449400000000001,0.05457357571356908
1975,Black,PRO_SVC,4.6926000000000005,0.057556515798420964
1975,API,FOOD_HYG,4.0437,0.1443173504166741
1975,API,IP_HIGH,7.5475,0.26936597726583267
1975,API,MANUF,12.521500000000001,0.44688520494655504
1975,API,OTHER,2.3065,0.08231767162154928
1975,API,PRO_SVC,1.6003,0.05711379574938881
1975,Hispanic,FOOD_HYG,2.5541,0.08049327778232998
1975,Hispanic,IP_HIGH,7.7366,0.24382142159303635
1975,Hispanic,MANUF,18.0832,0.569897827333867
1975,Hispanic,OTHER,1.8881,0.059504074930823866
1975,Hispanic,PRO_SVC,1.4686000000000001,0.046283398359942766
1975,Two+,FOOD_HYG,0.8897,0.06843688222579479
1975,Two+,IP_HIGH,3.3843,0.2603247617362676
1975,Two+,MANUF,7.3031,0.5617639592932471
1975,Two+,OTHER,0.7782,0.05986015707329831
1975,Two+,PRO_SVC,0.645,0.0496142396713922
1975,AIAN,FOOD_HYG,0.2407,0.055102788333867496
1975,AIAN,IP_HIGH,1.1654,0.2667918135616501
1975,AIAN,MANUF,2.5242,0.5778581566778078
1975,AIAN,OTHER,0.1849,0.042328647955679685
1975,AIAN,PRO_SVC,0.253,0.05791859347099492
1976,White,FOOD_HYG,37.6334,0.04747137184915635
1976,White,IP_HIGH,207.4858,0.2617259021300144
1976,White,MANUF,468.8229,0.5913806942051433
1976,White,OTHER,39.5852,0.04993340354374635
1976,White,PRO_SVC,39.2326,0.04948862827193958
1976,Black,FOOD_HYG,6.6599,0.06028902958552027
1976,Black,IP_HIGH,28.2478,0.25571441762276603
1976,Black,MANUF,63.7622,0.5772100425288459
1976,Black,OTHER,4.1105,0.037210477050898826
1976,Black,PRO_SVC,7.6858,0.06957603321196891
1976,API,FOOD_HYG,2.3473,0.06301814862542955
1976,API,IP_HIGH,10.2017,0.27388584621993123
1976,API,MANUF,21.4143,0.5749114046391752
1976,API,OTHER,0.9333,0.02505637886597938
1976,API,PRO_SVC,2.3514000000000004,0.06312822164948453
1976,Hispanic,FOOD_HYG,4.8091,0.09207543557342523
1976,Hispanic,IP_HIGH,13.5287,0.2590216350756271
1976,Hispanic,MANUF,27.7242,0.5308098793796668
1976,Hispanic,OTHER,4.0920000000000005,0.07834577828834005
1976,Hispanic,PRO_SVC,2.076,0.03974727168294084
1976,Two+,FOOD_HYG,1.0559,0.05776195008807344
1976,Two+,IP_HIGH,4.4581,0.24387588757234602
1976,Two+,MANUF,10.7908,0.5902998873097669
1976,Two+,OTHER,0.8852,0.04842397785582214
1976,Two+,PRO_SVC,1.0902,0.05963829717399153
1976,AIAN,FOOD_HYG,0.2224,0.038633244740910594
1976,AIAN,IP_HIGH,1.6073,0.2792051001441798
1976,AIAN,MANUF,3.4745,0.6035575937603141
1976,AIAN,OTHER,0.1982,0.034429447426476974
1976,AIAN,PRO_SVC,0.25429999999999997,0.04417461392811854
1977,White,FOOD_HYG,51.8195,0.048898291610068687
1977,White,IP_HIGH,272.8822,0.2574990764248417
1977,White,MANUF,614.1106,0.5794914887182285
1977,White,OTHER,68.811,0.06493193380832384
1977,White,PRO_SVC,52.117200000000004,0.049179209438537076
1977,Black,FOOD_HYG,9.205,0.05846664320802438
1977,Black,IP_HIGH,40.2464,0.25562975656789055
1977,Black,MANUF,86.3946,0.5487454919391617
1977,Black,OTHER,11.3515,0.07210039113263321
1977,Black,PRO_SVC,10.2427,0.0650577171522902
1977,API,FOOD_HYG,3.2304,0.06400469177532576
1977,API,IP_HIGH,16.5619,0.3281449061149604
1977,API,MANUF,22.1877,0.4396102339349293
1977,API,OTHER,5.3532,0.10606423848801198
1977,API,PRO_SVC,3.1381,0.06217592968677248
1977,Hispanic,FOOD_HYG,3.2242,0.04644074778793567
1977,Hispanic,IP_HIGH,19.7593,0.2846091023404743
1977,Hispanic,MANUF,34.9441,0.5033279991242487
1977,Hispanic,OTHER,8.1655,0.11761426898529517
1977,Hispanic,PRO_SVC,3.333,0.04800788176204627
1977,Two+,FOOD_HYG,1.2921,0.051034433727516176
1977,Two+,IP_HIGH,7.0416,0.2781240372538332
1977,Two+,MANUF,13.6648,0.5397224131257357
1977,Two+,OTHER,1.9706000000000001,0.0778333372830612
1977,Two+,PRO_SVC,1.3491,0.05328577860985378
1977,AIAN,FOOD_HYG,0.9305,0.08595128349606038
1977,AIAN,IP_HIGH,2.9785,0.2751272411531605
1977,AIAN,MANUF,5.5537,0.513001228535272
1977,AIAN,OTHER,0.7967,0.07359203391865804
1977,AIAN,PRO_SVC,0.5665,0.052328212896849226
1978,White,FOOD_HYG,50.5906,0.04764920953074609
1978,White,IP_HIGH,253.9871,0.2392200239966824
1978,White,MANUF,644.2834,0.6068240883441093
1978,White,OTHER,55.9107,0.052659993344824636
1978,White,PRO_SVC,56.9583,0.05364668478363758
1978,Black,FOOD_HYG,5.4953,0.03447462473643565
1978,Black,IP_HIGH,38.6289,0.24233742133847092
1978,Black,MANUF,96.3217,0.6042717342957681
1978,Black,OTHER,10.6261,0.06666256799662236
1978,Black,PRO_SVC,8.3293,0.052253651632703124
1978,API,FOOD_HYG,2.3129000000000004,0.054074210886850736
1978,API,IP_HIGH,14.4886,0.33873475370972606
1978,API,MANUF,23.9727,0.5604673074180494
1978,API,OTHER,1.5248000000000002,0.03564890689622119
1978,API,PRO_SVC,0.4737,0.011074821089152661
1978,Hispanic,FOOD_HYG,2.8616,0.042174951769104824
1978,Hispanic,IP_HIGH,15.998000000000001,0.23578238691715786
1978,Hispanic,MANUF,41.8653,0.6170209003002181
1978,Hispanic,OTHER,4.9402,0.07280986047306809
1978,Hispanic,PRO_SVC,2.1856,0.03221190054045132
1978,Two+,FOOD_HYG,1.0386,0.04288970746130594
1978,Two+,IP_HIGH,6.3196,0.26097226581212113
1978,Two+,MANUF,14.3153,0.5911602438097756
1978,Two+,OTHER,1.3239,0.05467136886965428
1978,Two+,PRO_SVC,1.2182,0.050306414047143165
1978,AIAN,FOOD_HYG,0.3738,0.04682391552153926
1978,AIAN,IP_HIGH,1.9002000000000001,0.23802783379890022
1978,AIAN,MANUF,4.8506,0.6076085731106964
1978,AIAN,OTHER,0.44980000000000003,0.05634402675652316
1978,AIAN,PRO_SVC,0.4087,0.05119565081234108
1979,White,FOOD_HYG,22.3674,0.057006846204309576
1979,White,IP_HIGH,107.4467,0.273844859128043
1979,White,MANUF,211.7562,0.5396940693245088
1979,White,OTHER,25.590700000000002,0.06522193456372333
1979,White,PRO_SVC,25.2024,0.06423229077941521
1979,Black,FOOD_HYG,4.4046,0.0665453985079182
1979,Black,IP_HIGH,14.1564,0.21387714649173434
1979,Black,MANUF,35.8701,0.5419311853559634
1979,Black,OTHER,5.7255,0.08650176614382364
1979,Black,PRO_SVC,6.0328,0.09114450350056053
1979,API,FOOD_HYG,3.4446000000000003,0.15268210951836386
1979,API,IP_HIGH,7.631200000000001,0.3382534152460484
1979,API,MANUF,10.068100000000001,0.4462691595081691
1979,API,OTHER,0.379,0.016799198602874033
1979,API,PRO_SVC,1.0377,0.04599611712454455
1979,Hispanic,FOOD_HYG,1.6049000000000002,0.0664675965807435
1979,Hispanic,IP_HIGH,6.341,0.26261513484858523
1979,Hispanic,MANUF,13.5991,0.5632123451063548
1979,Hispanic,OTHER,1.1634,0.0481826916705321
1979,Hispanic,PRO_SVC,1.4372,0.05952223179378437
1979,Two+,FOOD_HYG,0.8051,0.08194819074762075
1979,Two+,IP_HIGH,2.9487,0.300137411573108
1979,Two+,MANUF,4.8455,0.4932057611074355
1979,Two+,OTHER,0.5242,0.05335640490610209
1979,Two+,PRO_SVC,0.7010000000000001,0.07135223166573362
1979,AIAN,FOOD_HYG,0.2336,0.05943869112745223
1979,AIAN,IP_HIGH,1.4747000000000001,0.3752321823872167
1979,AIAN,MANUF,1.5607,0.39711457723722043
1979,AIAN,OTHER,0.3907,0.09941222869647083
1979,AIAN,PRO_SVC,0.27040000000000003,0.06880232055163991
1980,White,FOOD_HYG,40.7844,0.07282555340467373
1980,White,IP_HIGH,179.5018,0.3205225017932117
1980,White,MANUF,279.1589,0.4984724889992246
1980,White,OTHER,29.1853,0.052113936303621586
1980,White,PRO_SVC,31.398300000000003,0.05606551949926853
1980,Black,FOOD_HYG,5.9676,0.06686528900895368
1980,Black,IP_HIGH,27.156200000000002,0.30427762607831427
1980,Black,MANUF,42.5648,0.476926679671612
1980,Black,OTHER,6.4549,0.07232534922312071
1980,Black,PRO_SVC,7.1046000000000005,0.07960505601799926
1980,API,FOOD_HYG,1.6572,0.04633865357298646
1980,API,IP_HIGH,13.378400000000001,0.3740870401646404
1980,API,MANUF,18.451800000000002,0.5159495341528069
1980,API,OTHER,1.8857000000000002,0.052727974319684144
1980,API,PRO_SVC,0.3897,0.010896797789882224
1980,Hispanic,FOOD_HYG,5.7319,0.12840795551791961
1980,Hispanic,IP_HIGH,15.2668,0.34201199869170346
1980,Hispanic,MANUF,20.538800000000002,0.4601171194178977
1980,Hispanic,OTHER,1.1891,0.026638618940727894
1980,Hispanic,PRO_SVC,1.9116,0.04282430743175127
1980,Two+,FOOD_HYG,1.0467,0.07243297856144382
1980,Two+,IP_HIGH,4.8445,0.3352455953386019
1980,Two+,MANUF,6.8865,0.47655460672913236
1980,Two+,OTHER,0.8558,0.05922245443095789
1980,Two+,PRO_SVC,0.8171,0.056544364939864096
1980,AIAN,FOOD_HYG,0.3801,0.06134206958879349
1980,AIAN,IP_HIGH,3.5575,0.5741236847201602
1980,AIAN,MANUF,1.814,0.29275062939771485
1980,AIAN,OTHER,0.1827,0.029484862178038862
1980,AIAN,PRO_SVC,0.2621,0.042298754115292755
1981,White,FOOD_HYG,76.1982,0.06700716254897046
1981,White,IP_HIGH,304.1016,0.26742082283573626
1981,White,MANUF,623.1831,0.5480146680560868
1981,White,OTHER,54.6224,0.04803383853706367
1981,White,PRO_SVC,79.0597,0.0695235080221428
1981,Black,FOOD_HYG,11.8734,0.06353618063723471
1981,Black,IP_HIGH,49.339600000000004,0.26402291998660077
1981,Black,MANUF,99.5613,0.5327660772211763
1981,Black,OTHER,10.591800000000001,0.05667816447466291
1981,Black,PRO_SVC,15.5101,0.08299665768032526
1981,API,FOOD_HYG,4.445,0.07923676015237703
1981,API,IP_HIGH,16.8165,0.2997716483920019
1981,API,MANUF,30.8575,0.5500671150510628
1981,API,OTHER,1.9454,0.03467878362214494
1981,API,PRO_SVC,2.0333,0.03624569278241355
1981,Hispanic,FOOD_HYG,8.4739,0.10775148455679462
1981,Hispanic,IP_HIGH,14.9485,0.1900804903170021
1981,Hispanic,MANUF,48.5521,0.6173734470963721
1981,Hispanic,OTHER,2.7544,0.03502409623234108
1981,Hispanic,PRO_SVC,3.9141,0.04977048179748991
1981,Two+,FOOD_HYG,1.7608,0.0637873946718253
1981,Two+,IP_HIGH,7.6705000000000005,0.2778743814347092
1981,Two+,MANUF,14.9284,0.5408017620507024
1981,Two+,OTHER,1.2866,0.04660884937799321
1981,Two+,PRO_SVC,1.9579,0.07092761246476986
1981,AIAN,FOOD_HYG,0.711,0.06271555716289286
1981,AIAN,IP_HIGH,3.9801,0.35107480881016856
1981,AIAN,MANUF,5.4175,0.47786431917014355
1981,AIAN,OTHER,0.3492,0.030802071112914466
1981,AIAN,PRO_SVC,0.8791,0.07754324374388061
1982,White,FOOD_HYG,103.6194,0.06269080133307962
1982,White,IP_HIGH,480.3806,0.29063519725906145
1982,White,MANUF,854.8429,0.5171887350717497
1982,White,OTHER,96.9233,0.05863959205367408
1982,White,PRO_SVC,117.0983,0.07084567428243511
